# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Mar  2 17:05:21 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.02 0.14251 9.90309 0.3500000238 2.0434175133    0.350 -1.937  3.5020  4.879    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.94e-16      0.00 6.957e-01 2.843e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.611 14.872 13.494 12.013 10.730 9.215 7.716 7.096 6.826
0.02 0.14251 9.90309 0.4000000358 2.1185024810    0.400 -1.794  3.5134  4.839    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 6.959e-01 2.841e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.254 14.244 12.914 11.460 10.239 8.802 7.385 6.757 6.498
0.02 0.14251 9.90309 0.4500000179 2.1822809362    0.450 -1.647  3.5257  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.888 13.630 12.331 10.904 9.743 8.384 7.050 6.409 6.162
0.02 0.14251 9.90309 0.5000000000 2.2374541529    0.500 -1.496  3.5398  4.744    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-15      0.00 6.960e-01 2.840e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 8.509 13.023 11.735 10.338 9.236 7.957 6.706 6.051 5.815
0.02 0.14251 9.90309 0.5378953815 2.2733764943    0.538 -1.368  3.5536  4.702    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-15      0.00 7.096e-01 2.713e-01 3.445e-03 9.296e-04 8.432e-03 -1.000 1.914e-02 8.189 12.525 11.223 9.843 8.791 7.597 6.421 5.754 5.530
0.02 0.14251 9.90309 0.5500000119 2.2836582633    0.550 -1.328  3.5579  4.690    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-15      0.00 7.139e-01 2.672e-01 3.396e-03 9.164e-04 8.313e-03 -1.000 1.886e-02 8.091 12.378 11.068 9.690 8.654 7.488 6.335 5.663 5.443
0.02 0.14251 9.90309 0.5784352422 2.3058764253    0.578 -1.232  3.5714  4.669    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-15      0.00 7.155e-01 2.657e-01 3.379e-03 9.119e-04 8.272e-03 -1.000 1.877e-02 7.849 11.993 10.650 9.274 8.279 7.213 6.132 5.448 5.242
0.02 0.14251 9.90309 0.6000000238 2.3211213258    0.600 -1.161  3.5812  4.654    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-15      0.00 7.167e-01 2.646e-01 3.367e-03 9.087e-04 8.244e-03 -1.000 1.871e-02 7.673 11.723 10.356 8.987 8.018 7.019 5.983 5.291 5.098
0.02 0.14251 9.90309 0.6137585640 2.3302065852    0.614 -1.113  3.5893  4.648    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-15      0.00 7.173e-01 2.640e-01 3.360e-03 9.068e-04 8.227e-03 -1.000 1.869e-02 7.552 11.527 10.138 8.776 7.827 6.885 5.884 5.186 5.005
0.02 0.14251 9.90309 0.6499999762 2.3520353107    0.650 -0.990  3.6099  4.633    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.69e-15      0.00 7.191e-01 2.623e-01 3.342e-03 9.020e-04 8.184e-03 -1.000 1.863e-02 7.245 11.031 9.590 8.266 7.366 6.552 5.626 4.926 4.776
0.02 0.14251 9.90309 0.7000000477 2.3779267258    0.700 -0.822  3.6401  4.618    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-14      0.00 7.214e-01 2.601e-01 3.318e-03 8.958e-04 8.129e-03 -1.000 1.850e-02 6.826 10.219 8.791 7.566 6.744 6.110 5.283 4.609 4.501
0.02 0.14251 9.90309 0.7080146074 2.3816876941    0.708 -0.795  3.6453  4.617    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-14      0.00 7.217e-01 2.598e-01 3.307e-03 8.946e-04 8.120e-03 -1.000 1.848e-02 6.758 10.049 8.654 7.451 6.646 6.038 5.230 4.568 4.465
0.02 0.14251 9.90309 0.7500000000 2.3998889087    0.750 -0.656  3.6715  4.607    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-14      0.00 7.236e-01 2.580e-01 3.251e-03 8.885e-04 8.075e-03 -1.000 1.838e-02 6.411 9.117 7.962 6.885 6.176 5.672 4.959 4.376 4.290
0.02 0.14251 9.90309 0.7507789731 2.4002045493    0.751 -0.654  3.6718  4.607    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.237e-01 2.580e-01 3.250e-03 8.884e-04 8.073e-03 -1.000 1.838e-02 6.405 9.103 7.952 6.876 6.169 5.666 4.954 4.372 4.287
0.02 0.14251 9.90309 0.7860519290 2.4137467752    0.786 -0.547  3.6875  4.582    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-14      0.00 7.261e-01 2.557e-01 3.225e-03 8.815e-04 8.013e-03 -1.000 1.821e-02 6.137 8.487 7.501 6.500 5.855 5.392 4.736 4.204 4.127
0.02 0.14251 9.90309 0.8000000119 2.4187244405    0.800 -0.505  3.6936  4.572    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-14      0.00 7.271e-01 2.548e-01 3.216e-03 8.789e-04 7.989e-03 -1.000 1.817e-02 6.032 8.255 7.332 6.358 5.736 5.286 4.651 4.138 4.063
0.02 0.14251 9.90309 0.8212572336 2.4259378440    0.821 -0.440  3.7026  4.555    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-14      0.00 7.288e-01 2.532e-01 3.198e-03 8.743e-04 7.947e-03 -1.000 1.807e-02 5.871 7.907 7.080 6.146 5.557 5.126 4.521 4.035 3.964
0.02 0.14251 9.90309 0.8441202044 2.4332316763    0.843 -0.371  3.7121  4.536    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-14      0.00 7.305e-01 2.515e-01 3.180e-03 8.694e-04 7.904e-03 -1.000 1.800e-02 5.698 7.552 6.821 5.926 5.369 4.956 4.382 3.924 3.857
0.02 0.14251 9.90309 0.8500000238 2.4350346840    0.849 -0.354  3.7145  4.531    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-14      0.00 7.309e-01 2.511e-01 3.175e-03 8.682e-04 7.893e-03 -1.000 1.798e-02 5.654 7.464 6.757 5.871 5.322 4.913 4.347 3.895 3.829
0.02 0.14251 9.90309 0.8597000837 2.4379472445    0.859 -0.324  3.7182  4.521    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 7.319e-01 2.502e-01 3.166e-03 8.656e-04 7.870e-03 -1.000 1.793e-02 5.581 7.320 6.651 5.781 5.243 4.841 4.287 3.845 3.781
0.02 0.14251 9.90309 0.8813195229 2.4441742527    0.881 -0.259  3.7264  4.499    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-14      0.00 7.339e-01 2.483e-01 3.145e-03 8.600e-04 7.819e-03 -1.000 1.782e-02 5.416 7.011 6.422 5.583 5.070 4.681 4.153 3.733 3.672
0.02 0.14251 9.90309 0.8999999762 2.4492786016    0.899 -0.202  3.7331  4.478    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-14      0.00 7.356e-01 2.466e-01 3.127e-03 8.552e-04 7.776e-03 -1.000 1.773e-02 5.274 6.753 6.227 5.415 4.922 4.544 4.037 3.635 3.577
0.02 0.14251 9.90309 0.9086454511 2.4515594017    0.908 -0.175  3.7360  4.467    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-14      0.00 7.366e-01 2.457e-01 3.117e-03 8.524e-04 7.751e-03 -1.000 1.766e-02 5.208 6.637 6.139 5.339 4.853 4.481 3.983 3.587 3.531
0.02 0.14251 9.90309 0.9211483002 2.4547709054    0.920 -0.136  3.7401  4.451    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-14      0.00 7.381e-01 2.444e-01 3.102e-03 8.484e-04 7.716e-03 -1.000 1.755e-02 5.111 6.472 6.011 5.227 4.754 4.388 3.903 3.517 3.462
0.02 0.14251 9.90309 0.9336539507 2.4578843810    0.933 -0.098  3.7440  4.434    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-14      0.00 7.395e-01 2.430e-01 3.087e-03 8.444e-04 7.680e-03 -1.000 1.746e-02 5.014 6.307 5.886 5.119 4.657 4.298 3.823 3.447 3.394
0.02 0.14251 9.90309 0.9452993274 2.4606986565    0.944 -0.061  3.7475  4.416    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-14      0.00 7.409e-01 2.417e-01 3.073e-03 8.407e-04 7.646e-03 -1.000 1.738e-02 4.923 6.155 5.770 5.017 4.566 4.212 3.748 3.379 3.328
0.02 0.14251 9.90309 0.9499999881 2.4618121868    0.949 -0.047  3.7488  4.409    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.414e-01 2.412e-01 3.067e-03 8.391e-04 7.633e-03 -1.000 1.736e-02 4.887 6.095 5.724 4.976 4.529 4.178 3.717 3.351 3.301
0.02 0.14251 9.90309 0.9566251636 2.4633602636    0.956 -0.026  3.7506  4.399    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-14      0.00 7.424e-01 2.403e-01 3.058e-03 8.365e-04 7.609e-03 -1.000 1.731e-02 4.834 6.013 5.659 4.919 4.477 4.128 3.673 3.311 3.262
0.02 0.14251 9.90309 0.9672597051 2.4657942738    0.967  0.008  3.7533  4.380    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.37e-14      0.00 7.439e-01 2.389e-01 3.042e-03 8.323e-04 7.571e-03 -1.000 1.723e-02 4.749 5.884 5.555 4.827 4.393 4.048 3.600 3.245 3.197
0.02 0.14251 9.90309 0.9775034785 2.4680813491    0.977  0.041  3.7558  4.362    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-14      0.00 7.453e-01 2.375e-01 3.027e-03 8.283e-04 7.535e-03 -1.000 1.716e-02 4.668 5.763 5.457 4.739 4.312 3.971 3.529 3.180 3.133
0.02 0.14251 9.90309 0.9873287082 2.4702237789    0.987  0.072  3.7579  4.344    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.467e-01 2.362e-01 3.013e-03 8.244e-04 7.501e-03 -1.000 1.709e-02 4.590 5.652 5.364 4.656 4.234 3.897 3.461 3.117 3.071
0.02 0.14251 9.90309 0.9974450469 2.4723790456    0.997  0.103  3.7598  4.324    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.481e-01 2.349e-01 2.999e-03 8.207e-04 7.467e-03 -1.000 1.703e-02 4.512 5.544 5.273 4.572 4.156 3.822 3.392 3.051 3.006
0.02 0.14251 9.90309 1.0000000000 2.4729154477    1.000  0.111  3.7602  4.320    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.484e-01 2.346e-01 2.995e-03 8.197e-04 7.459e-03 -1.000 1.701e-02 4.492 5.518 5.251 4.552 4.137 3.804 3.374 3.035 2.990
0.02 0.14251 9.90309 1.0010328293 2.4731313924    1.001  0.114  3.7604  4.317    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.486e-01 2.344e-01 2.993e-03 8.192e-04 7.454e-03 -1.000 1.700e-02 4.484 5.507 5.242 4.544 4.129 3.796 3.367 3.028 2.983
0.02 0.14251 9.90309 1.0170844793 2.4764227603    1.016  0.167  3.7626  4.281    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.508e-01 2.324e-01 2.972e-03 8.134e-04 7.402e-03 -1.000 1.682e-02 4.353 5.344 5.096 4.408 4.000 3.670 3.247 2.913 2.869
0.02 0.14251 9.90309 1.0297724009 2.4789410698    1.029  0.211  3.7644  4.249    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 7.507e-01 2.325e-01 2.973e-03 8.139e-04 7.407e-03 -1.000 1.680e-02 4.243 5.209 4.974 4.294 3.891 3.564 3.145 2.815 2.772
0.02 0.14251 9.90309 1.0381275415 2.4805608033    1.037  0.241  3.7651  4.225    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.502e-01 2.329e-01 2.979e-03 8.154e-04 7.421e-03 -1.000 1.687e-02 4.168 5.122 4.893 4.216 3.816 3.490 3.073 2.745 2.702
0.02 0.14251 9.90309 1.0494937897 2.4827167259    1.048  0.283  3.7657  4.190    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.492e-01 2.338e-01 2.991e-03 8.187e-04 7.451e-03 -1.000 1.697e-02 4.063 5.009 4.784 4.110 3.711 3.387 2.971 2.644 2.602
0.02 0.14251 9.90309 1.0499999523 2.4828114860    1.049  0.285  3.7657  4.189    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.492e-01 2.338e-01 2.991e-03 8.189e-04 7.453e-03 -1.000 1.697e-02 4.058 5.004 4.779 4.106 3.707 3.382 2.967 2.640 2.598
0.02 0.14251 9.90309 1.0503288507 2.4828730036    1.049  0.286  3.7657  4.188    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.492e-01 2.339e-01 2.992e-03 8.190e-04 7.454e-03 -1.000 1.697e-02 4.055 5.000 4.776 4.102 3.704 3.379 2.964 2.637 2.595
0.02 0.14251 9.90309 1.0583862066 2.4843663416    1.057  0.317  3.7654  4.158    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-13      0.00 7.483e-01 2.347e-01 3.005e-03 8.225e-04 7.486e-03 -1.000 1.704e-02 3.977 4.925 4.699 4.024 3.625 3.301 2.884 2.557 2.514
0.02 0.14251 9.90309 1.0666898489 2.4858782116    1.065  0.350  3.7646  4.126    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-13      0.00 7.471e-01 2.358e-01 3.020e-03 8.267e-04 7.525e-03 -1.000 1.710e-02 3.895 4.851 4.621 3.943 3.543 3.217 2.799 2.469 2.426
0.02 0.14251 9.90309 1.0695980787 2.4864013432    1.068  0.362  3.7643  4.114    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-13      0.00 7.466e-01 2.363e-01 3.027e-03 8.285e-04 7.542e-03 -1.000 1.714e-02 3.866 4.826 4.593 3.915 3.514 3.188 2.768 2.438 2.395
0.02 0.14251 9.90309 1.0768982172 2.4877001867    1.075  0.392  3.7621  4.078    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.424e-01 2.401e-01 3.076e-03 8.420e-04 7.664e-03 -1.000 1.745e-02 3.791 4.779 4.532 3.845 3.439 3.109 2.683 2.348 2.304
0.02 0.14251 9.90309 1.0843697786 2.4890087262    1.083  0.421  3.7583  4.037    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-13      0.00 7.371e-01 2.452e-01 3.136e-03 8.585e-04 7.814e-03 -1.000 1.778e-02 3.717 4.753 4.481 3.779 3.364 3.028 2.592 2.249 2.203
0.02 0.14251 9.90309 1.0919958353 2.4903231101    1.090  0.447  3.7508  3.984    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-13      0.00 7.290e-01 2.528e-01 3.223e-03 8.818e-04 8.023e-03 -1.000 1.829e-02 3.654 4.797 4.468 3.735 3.302 2.953 2.495 2.134 2.085
0.02 0.14251 9.90309 1.0980287790 2.4913480525    1.096  0.455  3.7394  3.933    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-13      0.00 7.204e-01 2.609e-01 3.310e-03 9.054e-04 8.234e-03 -1.000 1.875e-02 3.633 4.946 4.523 3.747 3.285 2.918 2.427 2.037 1.984
0.02 0.14251 9.90309 1.1000000238 2.4916801480    1.098  0.449  3.7325  3.911    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-13      0.00 7.169e-01 2.641e-01 3.344e-03 9.144e-04 8.315e-03 -1.000 1.890e-02 3.646 5.063 4.586 3.783 3.304 2.926 2.413 2.005 1.949
0.02 0.14251 9.90309 1.1009948254 2.4918472230    1.099  0.447  3.7288  3.900    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-13      0.00 7.152e-01 2.658e-01 3.361e-03 9.191e-04 8.356e-03 -1.000 1.898e-02 3.654 5.127 4.620 3.803 3.315 2.930 2.406 1.989 1.931
0.02 0.14251 9.90309 1.1028000116 2.4921495155    1.101  0.439  3.7200  3.873    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-13      0.00 7.119e-01 2.689e-01 3.392e-03 9.274e-04 8.429e-03 -1.000 1.915e-02 3.673 5.288 4.708 3.855 3.344 2.945 2.391 1.951 1.890
0.02 0.14251 9.90309 1.1041579247 2.4923761597    1.102  0.438  3.7131  3.847    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-13      0.00 7.096e-01 2.711e-01 3.413e-03 9.331e-04 8.478e-03 -1.000 1.925e-02 3.676 5.407 4.765 3.886 3.357 2.945 2.369 1.910 1.845
0.02 0.14251 9.90309 1.1057825089 2.4926464721    1.104  0.445  3.7052  3.809    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-13      0.00 7.070e-01 2.736e-01 3.436e-03 9.391e-04 8.531e-03 -1.000 1.935e-02 3.658 5.528 4.813 3.904 3.353 2.927 2.324 1.842 1.774
0.02 0.14251 9.90309 1.1074073315 2.4929159120    1.106  0.467  3.6988  3.761    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-13      0.00 7.044e-01 2.761e-01 3.455e-03 9.442e-04 8.576e-03 -1.000 1.951e-02 3.601 5.585 4.812 3.877 3.308 2.870 2.245 1.745 1.674
0.02 0.14251 9.90309 1.1085302830 2.4931015974    1.107  0.493  3.6955  3.723    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-13      0.00 7.026e-01 2.778e-01 3.465e-03 9.472e-04 8.602e-03 -1.000 1.960e-02 3.537 5.581 4.779 3.830 3.251 2.807 2.170 1.660 1.588
0.02 0.14251 9.90309 1.1092349291 2.4932178932    1.107  0.513  3.6939  3.697    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-13      0.00 7.013e-01 2.790e-01 3.469e-03 9.491e-04 8.616e-03 -1.000 1.961e-02 3.488 5.560 4.744 3.789 3.205 2.758 2.115 1.600 1.527
0.02 0.14251 9.90309 1.1107530594 2.4934678710    1.109  0.561  3.6911  3.638    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -5.5e-13      0.00 6.984e-01 2.820e-01 3.467e-03 9.570e-04 8.643e-03 -1.000 1.962e-02 3.367 5.486 4.647 3.681 3.091 2.638 1.985 1.462 1.387
0.02 0.14251 9.90309 1.1122335196 2.4937108904    1.110  0.616  3.6891  3.576    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-13      0.00 6.948e-01 2.855e-01 3.415e-03 9.967e-04 8.665e-03 -1.000 1.971e-02 3.231 5.382 4.528 3.555 2.960 2.503 1.843 1.313 1.238
0.02 0.14251 9.90309 1.1135559082 2.4939273340    1.112  0.670  3.6875  3.516    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -8.06e-13      0.00 6.911e-01 2.892e-01 3.284e-03 1.134e-03 8.682e-03 -1.000 1.974e-02 3.095 5.269 4.406 3.427 2.829 2.369 1.703 1.168 1.093
0.02 0.14251 9.90309 1.1145273447 2.4940859588    1.113  0.713  3.6864  3.468    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -9.41e-13      0.00 6.886e-01 2.916e-01 3.177e-03 1.266e-03 8.690e-03 -1.000 1.982e-02 2.987 5.180 4.308 3.324 2.724 2.261 1.591 1.052 0.976
0.02 0.14251 9.90309 1.1156647205 2.4942712759    1.114  0.769  3.6849  3.408    3  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 6.854e-01 2.947e-01 3.059e-03 1.416e-03 8.700e-03 -1.000 1.989e-02 2.848 5.070 4.186 3.193 2.590 2.123 1.448 0.906 0.829
0.02 0.14251 9.90309 1.1164830923 2.4944043479    1.115  0.812  3.6838  3.360    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-12      0.00 6.832e-01 2.969e-01 2.991e-03 1.503e-03 8.706e-03 -1.000 1.984e-02 2.740 4.984 4.090 3.091 2.485 2.016 1.336 0.791 0.713
0.02 0.14251 9.90309 1.1171960831 2.4945201016    1.115  0.853  3.6826  3.315    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 6.817e-01 2.984e-01 2.949e-03 1.557e-03 8.710e-03 -1.000 1.992e-02 2.638 4.905 4.000 2.995 2.386 1.914 1.230 0.682 0.603
