# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Mar  7 16:01:20 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.02 0.14251 9.87506 0.0900000036 1.0816895926    0.090 -3.437  3.3544  5.199    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-17      0.00 6.952e-01 2.848e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 13.363 22.395 19.939 18.140 16.047 13.823 11.270 10.662 10.353
0.02 0.14251 9.87506 0.1000000015 1.1711064122    0.100 -3.265  3.3780  5.167    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.64e-17      0.00 6.949e-01 2.851e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.932 21.903 19.482 17.694 15.611 13.393 10.840 10.233 9.922
0.02 0.14251 9.87506 0.1116078496 1.2613489465    0.112 -3.114  3.3969  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.81e-17      0.00 6.945e-01 2.855e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.554 21.472 19.082 17.302 15.228 13.014 10.463 9.857 9.542
0.02 0.14251 9.87506 0.1200000048 1.3193154741    0.120 -3.014  3.4095  5.120    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.68e-17      0.00 6.943e-01 2.857e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 12.304 21.188 18.817 17.043 14.975 12.765 10.213 9.609 9.292
0.02 0.14251 9.87506 0.1400000006 1.4384526719    0.140 -2.826  3.4313  5.087    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-16      0.00 6.938e-01 2.862e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.836 19.898 17.790 16.078 14.184 12.095 9.778 9.173 8.857
0.02 0.14251 9.87506 0.1599999964 1.5372931554    0.160 -2.682  3.4460  5.060    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-16      0.00 6.933e-01 2.867e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 11.476 18.819 16.914 15.269 13.528 11.552 9.449 8.844 8.533
0.02 0.14251 9.87506 0.2000000030 1.6938790862    0.200 -2.465  3.4648  5.015    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-16      0.00 6.925e-01 2.875e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.933 17.442 15.765 14.183 12.624 10.809 8.951 8.344 8.042
0.02 0.14251 9.87506 0.2500000000 1.8403257998    0.250 -2.256  3.4811  4.969    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-16      0.00 6.918e-01 2.882e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 10.411 16.309 14.786 13.253 11.829 10.147 8.466 7.856 7.567
0.02 0.14251 9.87506 0.3225199878 1.9959320288    0.322 -2.017  3.4973  4.905    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.49e-16      0.00 6.936e-01 2.864e-01 3.596e-03 9.703e-04 8.799e-03 -1.000 2.000e-02 9.813 15.205 13.797 12.301 10.989 9.442 7.907 7.291 7.016
0.02 0.14251 9.87506 0.3476496637 2.0395484399    0.348 -1.944  3.5016  4.882    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-16      0.00 6.955e-01 2.845e-01 3.596e-03 9.702e-04 8.799e-03 -1.000 2.000e-02 9.630 14.901 13.520 12.039 10.753 9.235 7.733 7.114 6.844
