# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Mar  2 15:14:24 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.77815 0.4500000477 2.1822809714    0.450 -1.618  3.5346  4.799    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.814 13.442 12.094 10.646 9.528 8.257 7.009 6.364 6.121
0.0152 0.01508 9.77815 0.5000000000 2.2374541529    0.500 -1.461  3.5495  4.749    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.423 12.819 11.483 10.062 9.002 7.824 6.656 5.999 5.769
0.0152 0.01508 9.77815 0.5120975971 2.2495870584    0.512 -1.419  3.5544  4.736    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-15      0.00 7.124e-01 2.724e-01 2.717e-03 7.330e-04 6.648e-03 -1.000 1.511e-02 8.317 12.650 11.312 9.897 8.852 7.706 6.563 5.903 5.676
0.0152 0.01508 9.77815 0.5500000119 2.2836582633    0.550 -1.292  3.5690  4.698    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-15      0.00 7.231e-01 2.623e-01 2.622e-03 7.076e-04 6.419e-03 -1.000 1.457e-02 7.999 12.155 10.803 9.401 8.400 7.356 6.284 5.614 5.400
0.0152 0.01508 9.77815 0.6000000238 2.3211213258    0.600 -1.123  3.5930  4.663    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-15      0.00 7.252e-01 2.603e-01 2.605e-03 7.030e-04 6.377e-03 -1.000 1.451e-02 7.578 11.481 10.097 8.726 7.785 6.901 5.927 5.238 5.057
0.0152 0.01508 9.77815 0.6499999762 2.3520353107    0.650 -0.952  3.6221  4.643    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-15      0.00 7.271e-01 2.584e-01 2.589e-03 6.987e-04 6.339e-03 -1.000 1.442e-02 7.151 10.757 9.334 8.042 7.170 6.448 5.567 4.876 4.740
0.0152 0.01508 9.77815 0.7000000477 2.3779267258    0.700 -0.787  3.6519  4.630    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-14      0.00 7.290e-01 2.567e-01 2.574e-03 6.947e-04 6.304e-03 -1.000 1.429e-02 6.738 9.850 8.528 7.367 6.588 6.017 5.233 4.585 4.487
0.0152 0.01508 9.77815 0.7287374735 2.3909727519    0.729 -0.695  3.6688  4.623    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-14      0.00 7.302e-01 2.556e-01 2.544e-03 6.916e-04 6.281e-03 -1.000 1.427e-02 6.507 9.228 8.073 6.998 6.286 5.775 5.052 4.454 4.369
0.0152 0.01508 9.77815 0.7500000000 2.3998889087    0.750 -0.628  3.6809  4.617    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-14      0.00 7.310e-01 2.548e-01 2.523e-03 6.894e-04 6.266e-03 -1.000 1.421e-02 6.340 8.778 7.759 6.743 6.080 5.601 4.923 4.367 4.287
0.0152 0.01508 9.77815 0.7526655197 2.4009658673    0.753 -0.620  3.6821  4.615    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-14      0.00 7.312e-01 2.546e-01 2.522e-03 6.891e-04 6.263e-03 -1.000 1.420e-02 6.320 8.734 7.726 6.715 6.057 5.581 4.907 4.355 4.275
0.0152 0.01508 9.77815 0.7891705036 2.4148772754    0.789 -0.512  3.6983  4.592    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-14      0.00 7.332e-01 2.526e-01 2.505e-03 6.846e-04 6.222e-03 -1.000 1.414e-02 6.050 8.126 7.285 6.347 5.750 5.310 4.690 4.186 4.115
0.0152 0.01508 9.77815 0.8000000119 2.4187244405    0.800 -0.480  3.7030  4.586    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-14      0.00 7.338e-01 2.521e-01 2.500e-03 6.832e-04 6.210e-03 -1.000 1.411e-02 5.971 7.953 7.161 6.243 5.662 5.231 4.627 4.137 4.068
0.0152 0.01508 9.77815 0.8038548231 2.4200651212    0.804 -0.469  3.7047  4.583    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 7.341e-01 2.518e-01 2.498e-03 6.827e-04 6.204e-03 -1.000 1.410e-02 5.943 7.894 7.118 6.207 5.631 5.203 4.605 4.120 4.051
0.0152 0.01508 9.77815 0.8342920542 2.4301525857    0.834 -0.381  3.7172  4.561    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-14      0.00 7.361e-01 2.499e-01 2.481e-03 6.782e-04 6.164e-03 -1.000 1.401e-02 5.722 7.434 6.787 5.926 5.392 4.987 4.429 3.980 3.917
0.0152 0.01508 9.77815 0.8500000238 2.4350346840    0.849 -0.336  3.7235  4.549    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-14      0.00 7.372e-01 2.489e-01 2.473e-03 6.759e-04 6.144e-03 -1.000 1.395e-02 5.609 7.209 6.624 5.787 5.272 4.878 4.340 3.908 3.847
0.0152 0.01508 9.77815 0.8519626856 2.4356301539    0.851 -0.330  3.7243  4.547    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-14      0.00 7.373e-01 2.487e-01 2.471e-03 6.755e-04 6.141e-03 -1.000 1.394e-02 5.595 7.182 6.604 5.771 5.257 4.864 4.329 3.898 3.838
0.0152 0.01508 9.77815 0.8803973198 2.4439158051    0.880 -0.248  3.7348  4.522    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.13e-14      0.00 7.397e-01 2.465e-01 2.452e-03 6.703e-04 6.094e-03 -1.000 1.386e-02 5.391 6.799 6.321 5.528 5.044 4.669 4.165 3.763 3.706
0.0152 0.01508 9.77815 0.9000000358 2.4492786175    0.899 -0.192  3.7417  4.503    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-14      0.00 7.413e-01 2.449e-01 2.438e-03 6.666e-04 6.061e-03 -1.000 1.376e-02 5.251 6.541 6.128 5.364 4.901 4.537 4.055 3.669 3.616
0.0152 0.01508 9.77815 0.9126253724 2.4525926731    0.912 -0.156  3.7459  4.490    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-14      0.00 7.427e-01 2.436e-01 2.427e-03 6.637e-04 6.035e-03 -1.000 1.371e-02 5.160 6.376 6.008 5.261 4.810 4.453 3.983 3.607 3.556
0.0152 0.01508 9.77815 0.9275829792 2.4563849761    0.927 -0.113  3.7507  4.473    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-14      0.00 7.443e-01 2.421e-01 2.414e-03 6.602e-04 6.003e-03 -1.000 1.366e-02 5.053 6.186 5.867 5.140 4.703 4.354 3.897 3.532 3.483
0.0152 0.01508 9.77815 0.9418004155 2.4598615023    0.941 -0.072  3.7550  4.456    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.47e-14      0.00 7.458e-01 2.406e-01 2.401e-03 6.567e-04 5.972e-03 -1.000 1.361e-02 4.951 6.016 5.737 5.028 4.602 4.259 3.814 3.459 3.412
0.0152 0.01508 9.77815 0.9500000477 2.4618122009    0.949 -0.049  3.7574  4.446    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-14      0.00 7.467e-01 2.397e-01 2.394e-03 6.547e-04 5.954e-03 -1.000 1.357e-02 4.891 5.920 5.662 4.963 4.544 4.205 3.766 3.416 3.370
0.0152 0.01508 9.77815 0.9557832479 2.4631649053    0.955 -0.032  3.7590  4.438    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.476e-01 2.389e-01 2.387e-03 6.528e-04 5.938e-03 -1.000 1.353e-02 4.849 5.853 5.609 4.917 4.502 4.165 3.731 3.385 3.340
0.0152 0.01508 9.77815 0.9684790969 2.4660694397    0.968  0.005  3.7624  4.420    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.95e-14      0.00 7.494e-01 2.371e-01 2.372e-03 6.488e-04 5.901e-03 -1.000 1.345e-02 4.757 5.711 5.495 4.817 4.412 4.080 3.655 3.316 3.273
0.0152 0.01508 9.77815 0.9807203412 2.4687882351    0.980  0.041  3.7656  4.403    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-14      0.00 7.513e-01 2.354e-01 2.357e-03 6.447e-04 5.865e-03 -1.000 1.336e-02 4.668 5.578 5.386 4.722 4.324 3.998 3.581 3.249 3.207
0.0152 0.01508 9.77815 1.0000000000 2.4729154477    1.000  0.098  3.7702  4.373    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.543e-01 2.325e-01 2.332e-03 6.381e-04 5.805e-03 -1.000 1.318e-02 4.526 5.373 5.215 4.571 4.185 3.866 3.462 3.140 3.101
0.0152 0.01508 9.77815 1.0098149776 2.4749470661    1.009  0.127  3.7723  4.357    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.563e-01 2.306e-01 2.316e-03 6.337e-04 5.766e-03 -1.000 1.313e-02 4.453 5.272 5.129 4.494 4.114 3.799 3.400 3.083 3.044
0.0152 0.01508 9.77815 1.0211833715 2.4772441827    1.021  0.160  3.7746  4.337    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.587e-01 2.283e-01 2.296e-03 6.284e-04 5.718e-03 -1.000 1.303e-02 4.369 5.159 5.030 4.406 4.032 3.720 3.327 3.015 2.977
0.0152 0.01508 9.77815 1.0318018198 2.4793372688    1.031  0.191  3.7764  4.317    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.610e-01 2.261e-01 2.277e-03 6.233e-04 5.673e-03 -1.000 1.293e-02 4.291 5.058 4.941 4.325 3.956 3.647 3.259 2.951 2.914
0.0152 0.01508 9.77815 1.0427334309 2.4814409516    1.042  0.222  3.7780  4.297    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.633e-01 2.239e-01 2.258e-03 6.182e-04 5.627e-03 -1.000 1.282e-02 4.214 4.961 4.854 4.245 3.880 3.574 3.189 2.885 2.849
0.0152 0.01508 9.77815 1.0499999523 2.4828114860    1.049  0.243  3.7789  4.283    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 7.648e-01 2.224e-01 2.246e-03 6.149e-04 5.598e-03 -1.000 1.276e-02 4.163 4.899 4.796 4.192 3.829 3.525 3.142 2.840 2.804
0.0152 0.01508 9.77815 1.0646334887 2.4855063298    1.063  0.287  3.7804  4.252    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.686e-01 2.189e-01 2.216e-03 6.069e-04 5.525e-03 -1.000 1.259e-02 4.053 4.771 4.677 4.080 3.721 3.419 3.041 2.742 2.707
0.0152 0.01508 9.77815 1.0788661242 2.4880468603    1.078  0.332  3.7820  4.218    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.700e-01 2.175e-01 2.206e-03 6.040e-04 5.500e-03 -1.000 1.252e-02 3.939 4.641 4.554 3.964 3.609 3.310 2.935 2.640 2.605
0.0152 0.01508 9.77815 1.0809192657 2.4884070023    1.080  0.339  3.7822  4.213    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.701e-01 2.174e-01 2.205e-03 6.038e-04 5.498e-03 -1.000 1.251e-02 3.923 4.622 4.536 3.947 3.592 3.294 2.919 2.625 2.590
0.0152 0.01508 9.77815 1.0922535658 2.4903671624    1.091  0.377  3.7829  4.183    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 7.706e-01 2.169e-01 2.202e-03 6.032e-04 5.493e-03 -1.000 1.250e-02 3.828 4.520 4.436 3.851 3.499 3.201 2.829 2.535 2.501
0.0152 0.01508 9.77815 1.1000000238 2.4916801480    1.099  0.403  3.7831  4.160    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.707e-01 2.168e-01 2.203e-03 6.034e-04 5.495e-03 -1.000 1.248e-02 3.762 4.452 4.368 3.785 3.433 3.135 2.763 2.471 2.436
0.0152 0.01508 9.77815 1.1020735502 2.4920280008    1.101  0.410  3.7831  4.154    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-13      0.00 7.705e-01 2.170e-01 2.205e-03 6.042e-04 5.502e-03 -1.000 1.250e-02 3.744 4.433 4.350 3.767 3.415 3.118 2.746 2.453 2.419
0.0152 0.01508 9.77815 1.1121250391 2.4936931085    1.111  0.446  3.7829  4.121    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.688e-01 2.186e-01 2.224e-03 6.095e-04 5.549e-03 -1.000 1.264e-02 3.654 4.346 4.260 3.677 3.325 3.027 2.654 2.361 2.327
0.0152 0.01508 9.77815 1.1207779646 2.4950990565    1.119  0.478  3.7820  4.089    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-13      0.00 7.671e-01 2.201e-01 2.242e-03 6.147e-04 5.595e-03 -1.000 1.277e-02 3.574 4.275 4.184 3.598 3.244 2.946 2.571 2.276 2.241
0.0152 0.01508 9.77815 1.1242249012 2.4956521957    1.123  0.491  3.7816  4.075    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-13      0.00 7.665e-01 2.207e-01 2.248e-03 6.166e-04 5.611e-03 -1.000 1.280e-02 3.542 4.247 4.154 3.566 3.212 2.912 2.536 2.241 2.206
0.0152 0.01508 9.77815 1.1299172640 2.4965571732    1.128  0.513  3.7802  4.050    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 7.644e-01 2.227e-01 2.269e-03 6.225e-04 5.663e-03 -1.000 1.291e-02 3.488 4.207 4.107 3.513 3.156 2.855 2.475 2.177 2.141
0.0152 0.01508 9.77815 1.1390994787 2.4979950725    1.137  0.548  3.7768  4.005    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-13      0.00 7.587e-01 2.281e-01 2.319e-03 6.362e-04 5.786e-03 -1.000 1.320e-02 3.401 4.158 4.039 3.431 3.067 2.760 2.371 2.066 2.029
0.0152 0.01508 9.77815 1.1472400427 2.4992477420    1.146  0.576  3.7709  3.957    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-13      0.00 7.498e-01 2.366e-01 2.391e-03 6.559e-04 5.961e-03 -1.000 1.360e-02 3.330 4.156 4.003 3.370 2.993 2.676 2.272 1.954 1.914
0.0152 0.01508 9.77815 1.1499999762 2.4996678137    1.148  0.584  3.7680  3.938    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-13      0.00 7.460e-01 2.403e-01 2.421e-03 6.641e-04 6.034e-03 -1.000 1.376e-02 3.310 4.172 4.001 3.356 2.971 2.650 2.238 1.913 1.872
0.0152 0.01508 9.77815 1.1528155804 2.5000939761    1.151  0.591  3.7640  3.916    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-13      0.00 7.417e-01 2.444e-01 2.456e-03 6.732e-04 6.116e-03 -1.000 1.393e-02 3.293 4.204 4.008 3.346 2.953 2.625 2.202 1.868 1.825
0.0152 0.01508 9.77815 1.1570185423 2.5007256896    1.155  0.590  3.7540  3.879    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-13      0.00 7.340e-01 2.517e-01 2.516e-03 6.890e-04 6.260e-03 -1.000 1.426e-02 3.296 4.338 4.075 3.372 2.954 2.610 2.159 1.802 1.755
0.0152 0.01508 9.77815 1.1602652073 2.5012100684    1.159  0.575  3.7421  3.847    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-13      0.00 7.274e-01 2.581e-01 2.567e-03 7.024e-04 6.382e-03 -1.000 1.450e-02 3.331 4.543 4.187 3.438 2.991 2.628 2.143 1.757 1.705
0.0152 0.01508 9.77815 1.1621475220 2.5014894711    1.160  0.563  3.7330  3.824    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-13      0.00 7.237e-01 2.616e-01 2.595e-03 7.098e-04 6.449e-03 -1.000 1.467e-02 3.363 4.706 4.281 3.497 3.029 2.651 2.138 1.728 1.674
0.0152 0.01508 9.77815 1.1633764505 2.5016713271    1.162  0.555  3.7266  3.807    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-13      0.00 7.215e-01 2.637e-01 2.611e-03 7.142e-04 6.489e-03 -1.000 1.478e-02 3.382 4.823 4.348 3.538 3.054 2.666 2.133 1.706 1.649
0.0152 0.01508 9.77815 1.1644603014 2.5018313483    1.163  0.550  3.7209  3.789    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-13      0.00 7.197e-01 2.654e-01 2.624e-03 7.175e-04 6.519e-03 -1.000 1.484e-02 3.394 4.925 4.402 3.571 3.072 2.674 2.123 1.681 1.621
0.0152 0.01508 9.77815 1.1655132771 2.5019864834    1.164  0.549  3.7155  3.769    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-13      0.00 7.183e-01 2.669e-01 2.635e-03 7.201e-04 6.544e-03 -1.000 1.485e-02 3.397 5.016 4.447 3.595 3.082 2.675 2.106 1.648 1.587
0.0152 0.01508 9.77815 1.1668086052 2.5021768826    1.165  0.558  3.7100  3.738    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-13      0.00 7.166e-01 2.685e-01 2.645e-03 7.227e-04 6.567e-03 -1.000 1.490e-02 3.374 5.085 4.467 3.594 3.068 2.651 2.063 1.589 1.526
0.0152 0.01508 9.77815 1.1683547497 2.5024035136    1.167  0.580  3.7047  3.696    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-13      0.00 7.147e-01 2.703e-01 2.654e-03 7.253e-04 6.591e-03 -1.000 1.493e-02 3.320 5.121 4.458 3.564 3.023 2.596 1.990 1.502 1.436
0.0152 0.01508 9.77815 1.1689598560 2.5024920213    1.167  0.592  3.7031  3.678    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.97e-13      0.00 7.139e-01 2.711e-01 2.657e-03 7.261e-04 6.599e-03 -1.000 1.497e-02 3.290 5.119 4.442 3.542 2.996 2.567 1.955 1.462 1.395
0.0152 0.01508 9.77815 1.1699811220 2.5026411610    1.168  0.617  3.7010  3.644    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.46e-13      0.00 7.125e-01 2.725e-01 2.659e-03 7.280e-04 6.610e-03 -1.000 1.500e-02 3.228 5.089 4.396 3.488 2.937 2.504 1.885 1.386 1.318
0.0152 0.01508 9.77815 1.1714630127 2.5028570360    1.170  0.657  3.6984  3.594    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -6.3e-13      0.00 7.100e-01 2.749e-01 2.647e-03 7.374e-04 6.625e-03 -1.000 1.504e-02 3.126 5.029 4.317 3.399 2.842 2.403 1.776 1.269 1.200
0.0152 0.01508 9.77815 1.1729805470 2.5030774535    1.171  0.704  3.6963  3.540    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -7.43e-13      0.00 7.070e-01 2.779e-01 2.589e-03 7.845e-04 6.638e-03 -1.000 1.509e-02 3.010 4.947 4.219 3.293 2.731 2.288 1.653 1.139 1.069
0.0152 0.01508 9.77815 1.1742271185 2.5032580243    1.172  0.746  3.6948  3.493    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-13      0.00 7.042e-01 2.806e-01 2.492e-03 8.909e-04 6.647e-03 -1.000 1.513e-02 2.906 4.866 4.128 3.196 2.630 2.185 1.543 1.025 0.955
