# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Mar  2 15:23:55 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.84510 0.0900000036 1.0816895926    0.090 -3.424  3.3624  5.217    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-17      0.00 7.084e-01 2.763e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 13.329 22.605 19.982 18.144 15.991 13.741 11.238 10.623 10.334
0.0152 0.01508 9.84510 0.1000000015 1.1711064122    0.100 -3.241  3.3882  5.184    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-17      0.00 7.081e-01 2.766e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.873 22.086 19.498 17.671 15.529 13.285 10.783 10.169 9.876
0.0152 0.01508 9.84510 0.1129965112 1.2713250232    0.113 -3.064  3.4116  5.153    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.57e-17      0.00 7.077e-01 2.770e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.429 21.584 19.030 17.211 15.080 12.841 10.341 9.728 9.431
0.0152 0.01508 9.84510 0.1200000122 1.3193155232    0.120 -2.976  3.4230  5.138    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-16      0.00 7.075e-01 2.772e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.211 21.017 18.579 16.784 14.730 12.542 10.136 9.523 9.224
0.0152 0.01508 9.84510 0.1400000006 1.4384526719    0.140 -2.793  3.4433  5.102    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-16      0.00 7.070e-01 2.778e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.752 19.468 17.360 15.654 13.838 11.821 9.725 9.109 8.810
0.0152 0.01508 9.84510 0.1533901095 1.5064912073    0.153 -2.696  3.4526  5.082    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-16      0.00 7.066e-01 2.781e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.510 18.776 16.798 15.127 13.411 11.475 9.506 8.889 8.591
0.0152 0.01508 9.84510 0.1599999964 1.5372931554    0.160 -2.651  3.4569  5.073    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-16      0.00 7.065e-01 2.783e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.399 18.462 16.541 14.883 13.213 11.317 9.405 8.787 8.491
0.0152 0.01508 9.84510 0.2000000030 1.6938790862    0.200 -2.434  3.4756  5.027    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-16      0.00 7.056e-01 2.791e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.854 17.124 15.420 13.820 12.332 10.603 8.906 8.286 7.998
0.0152 0.01508 9.84510 0.2500000000 1.8403257998    0.250 -2.224  3.4920  4.980    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-16      0.00 7.049e-01 2.798e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.331 16.012 14.455 12.890 11.535 9.960 8.423 7.801 7.524
0.0152 0.01508 9.84510 0.3000000119 1.9529139769    0.300 -2.061  3.5027  4.938    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-16      0.00 7.046e-01 2.801e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.921 15.278 13.799 12.267 10.984 9.492 8.039 7.414 7.145
0.0152 0.01508 9.84510 0.3500000238 2.0434175133    0.350 -1.909  3.5113  4.889    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.88e-16      0.00 7.090e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.543 14.658 13.235 11.732 10.502 9.072 7.680 7.051 6.790
0.0152 0.01508 9.84510 0.4000000358 2.1185024810    0.400 -1.765  3.5224  4.847    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.183 14.043 12.665 11.189 10.017 8.666 7.347 6.711 6.459
0.0152 0.01508 9.84510 0.4500000477 2.1822809714    0.450 -1.616  3.5347  4.797    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.809 13.435 12.088 10.640 9.523 8.251 7.004 6.359 6.117
0.0152 0.01508 9.84510 0.5000000000 2.2374541529    0.500 -1.459  3.5497  4.747    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.417 12.810 11.474 10.054 8.993 7.817 6.650 5.993 5.763
