#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1608023386117072256	5276.684486190788	0.35030271393081097	0.7712477927703487	2.135048164217132e-06
1608010368071872640	5990.036943985615	1.9630022625928398	1.3112806571414108	1.2647321433950265e-06
1608023798433689600	4521.392405014194	0.2101296401569904	0.857842898164508	0.00012071371568915266
1608023802729920000	4095.008009970188	0.12649974886876675	0.7149648747403089	7.793605556748961e-05
1607917768577920512	3454.8991837831272	0.010149700732294507	0.3884334334824517	4.607103030429075e-05
1607996933414193792	5079.865437437547	0.34019762674127274	0.8402019485778564	1.2500470171678904e-05
1608019262948402048	5275.120462070736	0.42061209011396	0.78758665533654	2.316130876645609e-06
1608023145598901248	3511.3910707848117	0.043758318150757876	0.6554143955359443	2.0129247330166086e-05
1608018133372714112	3089.4824909046292	0.021986199950737573	0.5386708192422763	3.184582487659314e-05
1607923674156574592	2911.2258549034595	0.0028380371329384682	0.3699518731026124	0.00013900762671432252
1608023974528250368	4667.457674145699	0.5451843333892921	1.1346188620140305	6.977430114123709e-06
1608005175455581824	3658.1174866482615	0.11192582656991024	0.8567353513797843	1.518538096577782e-05
1608005897010124416	5224.623341624392	0.30784054093531543	0.6873628657531026	2.143208889378128e-06
1607907185778503296	4638.44803844986	0.1416923596119817	0.6098283113268322	6.843394594835218e-06
1608024008888347648	2864.6329733729362	0.001826352612559113	0.22967492035297027	0.00012242520973750412
1607918799370071424	5018.094887922343	0.2106923989995286	0.6288158569693184	2.307360453893042e-06
1607924125129496576	5739.713355861604	1.883859651939794	1.396261117803675	2.1690371474826975e-06
1608023248678116480	4431.383286332712	0.26872677495388364	0.887401484937123	8.487359783641703e-06
1608005901305896704	5026.469273306429	0.46006633984691825	1.0519999940542966	2.139003853406246e-06
1608007138256465792	5541.638702019118	1.7725237744930413	1.4528871893402084	4.170180323419137e-06
1607998926279019904	4501.431830227375	0.23715947015602504	0.8643597445773644	5.655207192074707e-06
1608005209815530752	3010.7902023009956	0.004590606180467189	0.3274866477679466	0.0001032695542705155
1608019473402508672	5437.698870019522	0.998537176133958	1.1749607690048693	1.957164082543942e-06
1607905914468183296	3678.4918628633022	0.10136791657805752	0.8824661324541023	1.2476221223810221e-05
1608012670174343680	6124.30113656912	0.811881715229742	0.8029527981644606	4.315393260218952e-06
1608005587777241344	2886.6711314208806	0.006484723677824073	0.3420969743929392	8.241086643856859e-05
1607917764281525888	3239.3444260046817	0.013109108601218939	0.45527869954124567	6.039784931029298e-05
1608023317397598464	4582.475778524531	0.1784134457521458	0.7008259253058409	5.387323467935714e-06
1607952158379249664	4241.583606116474	0.07626395534922113	0.6390809534321464	2.160500933146567e-05
1608005007952712320	3841.738147318829	0.08423124503103448	0.786562245885706	0.00014884477330094848
1608005587772462208	4742.0428220240865	0.1187741997353731	0.5136013142690512	4.794863944778191e-06
1608005007952712448	5923.153686127625	1.1236565480371923	1.1481190288990741	2.0360481126456137e-06
1607903470630027904	2999.893264983257	0.023636638194805697	0.6252213770770751	0.00012366707667200915
1608019366027634816	3327.196530997753	0.024796346299605254	0.519987070287282	6.581777531574915e-05
1608005141095850880	3108.6251219641417	0.013903191115980209	0.44437082443256243	5.0639496592054635e-05
1608024077607465856	5514.905076717259	2.877921473310031	1.8688126205432958	2.9433873455918573e-06
1607925327720339712	4035.3805739735253	0.3887454660863918	1.4049809435197493	9.600281177755314e-06
1607922407142587136	4600.491870767437	0.1728732550784342	0.6635130951379377	8.883439638539643e-06
1607951990876409088	4827.798955589533	0.27134111916149234	0.8871794674398067	4.179946361205763e-06
1607917940376611712	3085.983089375077	0.021664276057981467	0.5441543365679595	3.6435661928142465e-05
1607996795975239680	5751.952121206559	2.633686897912007	1.6688453381809412	1.4056860965320325e-06
1608023283037863552	3213.067617416382	0.011757169538029754	0.435180933023987	4.229049203864044e-05
1607996860398821376	3099.888120791875	0.011445602170889082	0.3717214695879915	6.203142883804694e-05
1607958072550101504	5100.220805320423	0.39046915099852253	0.8699159202576956	3.612841568069001e-06
